Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
384,0.131,0.185,0.277,0.137,0.121,0.113,0.068,0.245,0.232,0.249,0.197,0.345,0.178,0.18,0.277,0.088,0.189
385,0.265,0.226,0.264,0.371,0.113,0.061,0.222,0.361,0.152,0.127,0.442,0.19,0.183,0.215,0.12,0.222,0.221
386,0.049,0.136,0.223,0.35,0.136,0.269,0.138,0.488,0.239,0.117,0.188,0.222,0.26,0.12,0.287,0.41,0.227
387,0.302,0.308,0.251,0.295,0.102,0.426,0.136,0.192,0.271,0.066,0.245,0.109,0.145,0.399,0.118,0.402,0.235
388,0.129,0.02,0.311,0.369,-0.021,0.25,0.229,-0.045,0.128,0.101,0.273,0.236,0.139,-0.059,0.185,-0.009,0.14
389,0.133,0.198,0.208,0.274,0.264,0.271,0.17,0.275,0.137,0.175,0.234,0.245,-0.092,0.425,0.254,0.1,0.204
390,0.097,0.213,0.2,0.282,0.028,0.325,0.133,0.384,0.16,0.258,0.247,0.215,0.072,0.157,0.289,0.305,0.21
391,0.118,0.056,0.263,-0.014,0.382,0.134,0.268,0.145,0.129,0.164,0.234,0.177,0.21,0.182,0.371,0.451,0.204
392,0.12,0.244,0.249,-0.155,0.06,0.371,0.245,0.186,0.174,0.309,0.301,0.007,0.182,0.232,0.273,-0.072,0.17
393,0.108,0.299,0.236,0.258,0.039,-0.084,0.231,0.454,0.031,0.067,0.154,0.355,-0.032,0.305,0.262,0.321,0.188
394,0.155,-0.095,0.36,0.18,0.006,0.116,0.293,0.11,0.05,0.108,0.13,0.285,0.141,0.317,0.325,0.348,0.177
395,0.151,0.152,0.272,0.198,0.323,0.009,0.283,0.366,0.169,0.217,0.179,0.077,0.121,0.216,0.263,0.307,0.207
396,0.063,0.031,0.297,0.335,0.155,-0.115,0.273,0.019,0.117,0.166,0.328,0.218,0.164,0.351,0.318,0.327,0.19
397,0.053,0.163,0.362,0.424,0.044,-0.026,0.349,0.569,0.178,0.093,0.307,0.197,0.3,0.128,0.375,0.316,0.24
398,0.085,0.001,0.154,0.286,0.101,0.226,0.182,0.377,0.094,-0.036,0.262,0.181,0.212,0.465,0.312,0.247,0.197
399,0.085,0.294,0.18,0.271,-0.107,0.145,0.302,0.413,0.078,0.154,0.196,0.244,0.335,0.394,0.23,0.319,0.221
400,0.186,0.198,0.102,0.102,0.163,0.126,0.305,0.257,0.136,-0.02,0.157,0.266,0.015,0.084,0.129,0.349,0.16
AVE.,0.069,0.075,0.123,0.126,0.077,0.101,0.124,0.135,0.074,0.072,0.124,0.121,0.081,0.112,0.128,0.124,0.104
