Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
383,0.294,-0.047,0.251,0.236,0.203,-0.118,0.315,-0.009,0.301,0.021,0.346,0.218,0.123,0.401,0.292,0.464,0.206
384,0.229,0.088,0.225,0.27,0.152,0.093,0.348,0.444,0.209,0.039,0.286,0.417,0.096,-0.02,0.373,0.264,0.219
385,0.216,0.28,0.308,0.197,0.336,0.342,0.47,0.039,0.17,0.131,0.368,0.39,0.302,0.08,0.354,0.228,0.263
386,0.246,0.093,0.376,0.244,0.16,-0.132,0.313,0.158,0.322,0.321,0.407,0.504,0.175,0.255,0.391,0.102,0.246
387,0.282,0.14,0.318,0.448,0.35,-0.041,0.269,0.16,0.134,0.205,0.373,0.178,-0.058,0.154,0.276,0.038,0.202
388,0.067,0.301,0.122,0.177,0.144,0.198,0.367,0.137,0.132,0.243,0.441,0.204,0.155,0.213,0.486,0.202,0.224
389,0.314,0.177,0.447,0.193,0.37,0.165,0.51,0.288,0.127,0.219,0.383,0.225,0.194,0.086,0.426,-0.044,0.255
390,0.158,-0.007,0.24,0.191,0.043,0.071,0.46,0.131,0.194,0.041,0.334,0.281,0.101,0.19,0.266,0.061,0.172
391,0.239,0.397,0.28,0.284,0.242,0.319,0.157,0.129,0.093,0.047,0.227,0.295,0.274,-0.14,0.284,-0.089,0.19
392,0.118,0.375,0.305,0.166,0.064,-0.044,0.346,-0.249,0.215,0.053,0.444,0.158,0.059,0.056,0.253,0.081,0.15
393,0.189,0.115,0.439,0.3,0.237,0.075,0.22,-0.029,0.021,0.166,0.275,0.346,0.184,0.042,0.376,0.177,0.196
394,0.24,0.059,0.404,0.083,0.144,0.302,0.47,0.191,0.07,-0.019,0.4,0.353,0.136,0.157,0.355,-0.213,0.196
395,0.175,0.103,0.282,0.547,0.226,0.099,0.402,0.109,0.275,0.26,0.286,0.195,0.17,0.125,0.399,0.269,0.245
396,0.281,-0.046,0.374,0.128,0.011,0.093,0.431,0.32,0.266,0.115,0.482,0.332,0.089,0.252,0.38,0.495,0.25
397,0.15,0.175,0.442,0.26,0.223,0.134,0.401,0.233,0.253,0.059,0.14,0.264,0.078,0.009,0.326,0.147,0.206
398,0.186,-0.076,0.468,0.28,0.226,-0.16,0.487,0.575,0.166,0.273,0.338,0.086,0.289,0.071,0.33,0.135,0.23
399,0.144,0.406,0.475,0.35,0.176,0.274,0.304,0.28,0.222,0.123,0.42,0.132,0.097,-0.007,0.258,0.41,0.254
400,0.246,0.149,0.387,0.39,0.397,0.195,0.396,0.325,0.127,0.11,0.429,0.238,0.047,-0.198,0.3,0.075,0.226
AVE.,0.099,0.058,0.184,0.144,0.097,0.064,0.175,0.112,0.1,0.067,0.184,0.145,0.091,0.062,0.171,0.109,0.116
