Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
362,-0.067,0.044,0.044,-0.054,0.116,0.04,-0.007,0.043,0.009,0.066,-0.056,0.131,-0.031,0.195,0.18,-0.109,0.034
363,-0.105,0.116,0.107,-0.153,-0.189,0.076,0.135,0.237,0.288,0.273,-0.139,-0.284,0,0.157,-0.15,0.082,0.028
364,0.094,0.154,-0.167,0.065,-0.059,0.068,0.195,-0.293,-0.008,0.085,0.09,-0.109,-0.062,0.073,-0.048,0.226,0.019
365,0.112,-0.194,-0.118,-0.07,0.112,0.164,0.078,0.066,0.139,0.202,-0.118,0.182,0.046,0.097,0.056,-0.107,0.041
366,-0.115,-0.069,-0.174,0.191,0.159,-0.033,0.153,0.116,0.075,0.072,0.147,-0.11,0.281,-0.104,-0.124,0.127,0.037
367,-0.052,0.196,-0.196,0.159,0.211,0.221,-0.078,0.039,0.128,0.2,-0.057,-0.113,0.146,0.048,-0.106,0.091,0.052
368,0.122,-0.141,0.069,-0.067,-0.255,0.109,0.236,0.154,-0.156,0.12,-0.06,0.256,0.117,0.16,0.211,0.068,0.059
369,-0.165,-0.136,0.006,0.267,0.145,-0.1,0.131,0.073,0.105,0.108,0.014,0.134,-0.259,0.256,0.134,0.284,0.062
370,-0.171,-0.055,0.103,-0.133,0.04,0.153,0.01,-0.06,-0.119,-0.108,-0.152,0.029,-0.061,0.08,-0.134,0.21,-0.023
371,-0.132,-0.138,0.073,-0.143,0.09,0.156,0.16,0.176,0.068,0.063,0.127,-0.299,0,0.088,0.178,0.007,0.03
372,0.012,0.113,-0.086,-0.161,0.107,0.149,-0.047,0.099,-0.036,0.124,-0.004,-0.048,0.091,-0.158,-0.155,-0.204,-0.013
373,-0.106,0.156,0.11,-0.299,-0.055,0.071,-0.132,0.104,0.005,0.111,-0.174,0.079,-0.137,0.129,-0.176,0.145,-0.011
374,0.174,-0.078,0.083,0.178,-0.02,0.12,0.127,0.275,-0.145,-0.099,0.163,0.164,0.008,-0.238,-0.047,0.086,0.047
375,-0.021,0.152,0.018,0.144,-0.013,0.082,0.131,0.22,0.117,0.163,-0.164,0.001,-0.165,0.118,-0.078,-0.259,0.028
376,0.198,-0.225,-0.09,0.174,0.061,0.076,-0.004,-0.144,0.278,0.133,-0.113,0.16,0.207,0.111,-0.127,0.068,0.048
377,0.11,-0.177,0.199,-0.072,-0.247,0.118,0.104,-0.176,-0.086,0.271,0.186,0.126,-0.179,-0.064,0.166,-0.112,0.01
378,0.15,-0.007,-0.172,-0.045,0.104,0.034,-0.017,-0.146,0.047,-0.172,-0.12,-0.131,-0.092,0.263,-0.102,-0.157,-0.035
379,-0.102,0.077,0.27,-0.24,0.105,0.076,0.072,0.127,-0.145,0.119,0.003,0.073,-0.296,-0.092,-0.06,-0.235,-0.016
380,0.037,-0.094,-0.246,-0.043,-0.081,0.187,-0.271,0.034,0.045,0.111,-0.124,0.121,-0.105,-0.125,0.291,0.13,-0.008
381,-0.046,0.153,-0.004,0.076,-0.132,0.068,-0.25,0.046,0.103,0.033,-0.209,-0.012,-0.123,0.078,-0.095,0.064,-0.016
382,0.118,-0.045,-0.171,-0.087,0.076,-0.22,0.108,0.145,0.133,-0.013,-0.132,-0.062,-0.048,0.119,-0.202,0.072,-0.013
383,-0.091,0.115,0.155,0.107,0.006,0.153,0.131,0.198,-0.273,0.095,-0.129,0.126,-0.216,0.117,0.1,0.071,0.042
384,-0.103,0.02,0.246,0.066,0.134,0.142,0.139,0.102,-0.164,0.221,0.057,0.11,-0.217,0.07,0.108,0.097,0.064
385,-0.274,-0.104,0.1,0.261,0.13,0.218,-0.107,0.15,-0.02,0.169,-0.07,-0.228,0.129,-0.105,0.105,0.15,0.032
386,0.161,-0.216,0.091,0.102,-0.019,0.075,0.047,-0.156,-0.069,-0.098,0.226,-0.113,-0.064,-0.283,-0.148,0.099,-0.023
387,0.042,0.293,0.207,0.071,-0.185,0.103,0.209,0.088,0.155,0.188,-0.018,0.071,0.149,0.086,0.271,0.174,0.119
388,-0.114,0.247,0.112,-0.164,0.212,0.105,-0.143,0.122,0.102,0.014,0.157,0.107,0.116,0.075,-0.088,-0.007,0.053
389,0.119,0.15,-0.157,0.135,0.115,0.239,-0.22,0.088,0.21,0.076,-0.261,-0.136,0.165,-0.284,-0.147,-0.117,-0.002
390,0.035,-0.294,-0.139,-0.032,0.074,-0.189,0.028,0.194,-0.25,-0.004,0.216,-0.292,-0.113,0.116,0.006,0.084,-0.035
391,0.111,-0.232,0.296,0.153,-0.127,0.134,0.089,0.087,-0.036,-0.023,0.123,0.077,-0.015,0.01,-0.075,0.065,0.04
392,-0.299,0.164,-0.098,0.218,-0.154,0.111,0.012,-0.12,0.077,0.065,-0.083,0.092,-0.002,0.117,-0.126,-0.169,-0.012
393,0.129,-0.202,0.118,-0.14,0.208,0.162,0.109,0.055,0.065,0.112,-0.183,-0.11,0.024,0.08,0.161,-0.129,0.029
394,-0.006,-0.048,-0.201,0.12,0.251,0.229,0.294,-0.01,-0.117,0.12,0.204,0.244,-0.131,-0.071,-0.1,0.221,0.062
395,0.2,0.232,0.271,-0.211,0.281,0.277,0.273,0.158,0.195,0.25,0.14,-0.08,-0.063,-0.105,-0.059,-0.071,0.106
396,0.107,0.081,-0.204,0.275,-0.241,0.063,-0.145,-0.12,0.177,0.103,-0.094,0.103,0.071,-0.139,0.19,0.094,0.02
397,-0.113,0.103,-0.074,-0.107,0.011,-0.274,-0.276,-0.062,0.23,-0.142,0.14,-0.063,-0.137,0.077,0.082,-0.068,-0.042
398,-0.172,0.003,-0.236,0.159,-0.132,-0.046,0.182,-0.267,-0.068,0.241,-0.152,0.134,0.063,0.093,0.181,-0.118,-0.008
399,0.138,0.131,0.154,-0.271,0.14,0.102,0.116,0.214,0.056,-0.046,-0.065,0.156,-0.071,0.107,0.131,0.122,0.07
400,-0.023,-0.016,-0.082,0.075,-0.012,-0.075,-0.151,0.06,0.104,0.144,0.114,0.033,-0.011,0.21,-0.079,-0.066,0.014
AVE.,0.01,0.06,0.009,0.013,0.018,0.119,0.004,0.045,0.019,0.06,0.013,0.016,0.011,0.1,0.013,0.027,0.034
