Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
371,0.123,0.117,0.042,0.116,0.033,-0.128,0.155,0.224,0.036,0.243,0.096,0.223,-0.043,0.11,0.186,0.199,0.108
372,0.181,0.014,0.066,-0.163,0.103,0.636,0.144,-0.149,0.176,-0.063,0.239,0.001,0.154,0.113,0.156,0.045,0.103
373,0.067,0.247,0.202,0.174,-0.05,0.168,0.346,0.22,0.091,-0.02,0.113,0.25,0.095,0.099,0.141,0.265,0.151
374,0.146,-0.099,0.261,0.082,0.036,-0.017,0.133,0.501,0.187,0.042,0.086,0.092,0.352,-0.144,0.044,0.17,0.117
375,0.081,-0.143,0.332,0.126,0.187,-0.298,-0.169,0.17,0.001,-0.017,0.186,0.079,-0.143,0.342,0.07,0.228,0.065
376,0,0.003,0.341,-0.007,0.037,0.087,0.202,0.109,0.057,0.018,0.127,-0.058,-0.04,0.196,0,0.08,0.072
377,0.137,0.016,-0.052,0.15,0.115,0.219,0.236,0.052,0.18,0.084,0.237,0.365,0.171,-0.034,0.259,-0.018,0.132
378,0.154,0.096,0.119,0.313,0.094,-0.07,-0.043,0.001,0.222,0.118,0.043,0.32,0.086,-0.089,0.192,-0.103,0.091
379,0.085,-0.005,0.198,0.275,0.004,0.246,0.188,-0.052,-0.011,0.029,0.226,0.286,0.099,-0.155,0.187,0.058,0.104
380,0.117,-0.187,0.075,0.24,0.031,0.163,-0.052,-0.344,-0.008,0.235,0.01,-0.03,0.304,0.101,0.005,-0.006,0.041
381,0.035,-0.084,-0.001,0.4,0.096,0.459,0.429,0.205,0.195,0.222,0.179,0.152,0.136,0.047,0.292,0.357,0.195
382,0.126,-0.017,0.162,0.242,0.195,-0.013,0.202,0.049,0.058,0.002,-0.225,0.266,0.091,0.236,0.13,0.148,0.103
383,0.109,-0.051,0.258,-0.155,0.259,0.368,0.093,-0.14,0.049,0.126,0.168,0.08,0.144,-0.091,0.233,-0.079,0.086
384,0.064,-0.03,0.015,0.22,-0.056,-0.087,0.233,0.287,0.19,-0.117,0.184,-0.007,-0.035,-0.034,-0.083,0.042,0.049
385,0.124,0.19,0.13,0.004,0.008,0.039,0.288,0.128,-0.104,0.182,0.311,0.315,0.329,0.006,0.113,0.116,0.136
386,0.124,0.026,0.373,0.188,0.016,-0.119,-0.135,0.266,-0.077,0.205,0.049,0.552,0.226,-0.059,0.178,0.08,0.118
387,0.005,-0.039,0.168,0.031,-0.025,0.389,0.122,0.284,0.13,0.014,0.18,0.254,-0.057,0.3,0.125,0.133,0.126
388,0.201,-0.043,0.127,0.162,0.188,0.227,0.215,0.189,0.086,-0.032,0.37,0.256,0.326,0.195,0.163,-0.302,0.145
389,0.013,-0.185,0.04,-0.376,0.074,-0.118,0.132,-0.093,0.238,0.163,0.073,-0.101,0.153,0.009,0.368,0.02,0.026
390,0.117,0.038,0.203,0.374,0.149,-0.047,0.095,-0.021,0.023,0.303,0.132,0.331,0.065,-0.109,-0.101,-0.141,0.088
391,0.152,0.086,0.139,0.093,0.052,-0.03,0.325,-0.224,0.171,0.283,0.074,0.229,0.264,0.076,0.161,-0.247,0.1
392,0.112,-0.028,0.182,0.145,0.125,0.251,0.186,-0.226,0.114,-0.13,0.095,0.126,0.237,0.128,0.039,0.107,0.091
393,0.139,0.015,0.21,0.152,0.114,0.003,0.079,0.04,0.256,0.06,0.224,0.259,-0.062,0.145,0.076,-0.174,0.096
394,0.195,-0.128,0.238,-0.112,0.267,-0.018,0.375,0.105,0.097,0.091,0.277,0.218,-0.159,0.073,0.248,0.038,0.113
395,0.196,0.065,0.169,0.09,0.087,-0.225,0.317,0.168,-0.035,-0.061,0.123,0.158,0.091,0.175,-0.037,0.264,0.097
396,0.111,-0.091,0.097,-0.079,-0.092,-0.067,0.275,0.213,0.1,0.085,0.086,0.399,-0.115,0.404,0.062,-0.01,0.086
397,0.121,0.19,0.18,0.273,0.212,0.483,0.489,-0.087,0.026,-0.017,-0.034,-0.204,0.061,0.013,0.098,-0.009,0.112
398,0.006,-0.143,0.185,0.018,0.129,0.091,0.126,0.264,0.186,0.336,0.184,0.135,0.057,-0.116,-0.055,0.313,0.107
399,0.216,0.03,0.212,-0.019,0.076,0.044,0.309,0.27,-0.017,-0.039,0.218,0.304,0.064,0.379,0.32,0.245,0.163
400,0.056,-0.042,0.226,0.183,0.117,-0.173,0.119,-0.057,0.027,0.163,0.226,0.187,0.099,-0.129,0.261,0.456,0.107
AVE.,0.054,0.034,0.086,0.062,0.038,0.045,0.086,0.053,0.045,0.048,0.088,0.066,0.042,0.047,0.078,0.049,0.058
