Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
354,0.108,0.018,0.139,-0.06,0.037,-0.073,0.133,0.105,-0.112,0.044,0.083,-0.005,0.048,0.025,-0.081,-0.129,0.018
355,0.054,0.041,0.039,0.068,0.031,-0.034,-0.049,-0.069,-0.01,-0.016,0.084,-0.069,0.002,0.019,-0.111,-0.059,-0.005
356,0.088,-0.035,-0.076,0.012,0.038,0.057,0.076,0,-0.131,0.119,-0.055,-0.061,0.033,-0.003,0.043,-0.097,0
357,-0.03,0.024,0.011,-0.078,-0.055,-0.086,0.017,0.07,0.031,-0.011,0.124,0.13,0.077,-0.079,0.053,0.073,0.017
358,0.119,-0.044,0.025,-0.001,0.065,0.109,0.071,0.136,-0.044,-0.104,-0.129,-0.034,0.103,0,0.057,0.111,0.028
359,-0.077,-0.078,-0.007,0.029,-0.06,0.054,0.105,-0.117,-0.129,0.099,0.135,0.014,-0.016,-0.139,-0.022,-0.103,-0.02
360,-0.047,0.026,-0.116,0.025,-0.077,-0.128,0.074,0.078,0.07,-0.057,0.109,0.047,0.136,-0.114,0.07,0.075,0.011
361,0.145,-0.024,-0.105,-0.063,0.109,0.094,0.127,0.066,0.077,-0.109,-0.002,0.145,-0.056,-0.102,0.134,0.122,0.035
362,0.128,-0.049,-0.01,-0.079,-0.009,0.104,0.088,-0.065,-0.086,0.103,0.044,0.023,0.159,0.084,0.153,0.133,0.045
363,0.014,-0.092,0.067,-0.07,0.005,-0.05,0.077,0.094,-0.016,0.066,0.12,-0.076,0.075,0.084,-0.04,-0.008,0.016
364,0.033,0.113,0.075,0.143,0.124,-0.068,-0.002,-0.061,-0.068,-0.089,-0.085,-0.097,0.14,0.091,0.091,0.157,0.031
365,0.034,0.075,-0.012,-0.101,0.1,0.077,0.022,0.083,0.158,0.039,0.055,0.149,0.071,0.112,0.035,0.012,0.057
366,0.154,-0.018,-0.087,0.031,0.008,-0.009,-0.019,-0.034,-0.077,0.117,-0.014,-0.02,-0.082,0.087,0.127,-0.081,0.005
367,0.082,0.112,-0.052,0.056,0.02,0.107,0.082,0.073,0.114,0.063,0.02,-0.002,0.008,-0.046,0.132,-0.009,0.048
368,0.106,-0.045,0.053,0.108,-0.003,0.069,-0.11,-0.108,-0.092,0.098,-0.029,0.019,0.081,-0.067,0.037,-0.032,0.005
369,0.142,0.007,-0.085,0.149,-0.005,0.003,0.02,-0.051,0.056,-0.018,0.062,0.105,0.091,0.124,-0.053,0.004,0.034
370,0.094,0.032,0.029,0.047,-0.027,0.084,-0.039,-0.068,-0.093,0.043,-0.088,0.002,0.013,-0.027,0.094,0.003,0.006
371,0.003,0.007,-0.003,0.004,-0.035,0.159,0.011,-0.091,0.121,0.051,0.027,-0.007,0.048,0.117,0.047,0.131,0.037
372,0.056,-0.081,0.131,0.076,-0.054,-0.018,-0.021,0.018,-0.092,0.14,0.105,0.159,0.059,-0.018,0.152,0.034,0.04
373,-0.067,0.063,0.054,0.056,-0.01,-0.034,0.003,-0.073,0.087,0.092,0.119,0.108,0.045,-0.003,0.022,-0.017,0.028
374,0.052,-0.063,-0.035,0.028,0.12,-0.044,-0.073,-0.066,0.138,-0.015,-0.061,0.047,0.09,0.011,0.104,0.076,0.019
375,-0.057,-0.05,0.089,0.038,0.1,0.027,0.062,0.141,-0.04,-0.004,-0.046,0.077,0.11,0.095,-0.003,0.03,0.036
376,-0.004,-0.038,0.139,0.053,0.049,-0.09,0.046,0.152,-0.051,-0.031,0.04,0.027,-0.067,-0.008,0.019,0.127,0.023
377,-0.09,0.069,0.076,0.12,-0.042,-0.06,-0.077,0.106,-0.082,-0.046,0.011,-0.084,0.047,0.077,0.141,-0.017,0.009
378,0.145,0.008,-0.03,0.014,-0.04,0.042,-0.05,-0.062,0.039,0.032,0.102,0.036,-0.109,0.108,0.119,0.083,0.027
379,-0.01,-0.052,0.14,-0.048,-0.039,0.158,0.038,-0.045,0.068,0.126,0.143,0.12,0.155,0.115,0.067,0.076,0.063
380,-0.025,-0.015,0.023,0.007,0.041,0.151,0.142,0.065,-0.026,-0.042,0.001,-0.02,-0.046,0.018,0.134,0.151,0.035
381,-0.094,-0.103,0.048,0.099,-0.068,0.095,0.07,0.094,-0.049,0.098,0.05,-0.059,0.098,-0.074,-0.018,0.047,0.015
382,0.095,-0.088,-0.01,0.135,-0.084,-0.035,0.091,-0.067,-0.091,0.115,0.132,-0.015,0.143,0.077,0.153,0.157,0.044
383,-0.069,-0.028,-0.064,0.027,0.138,0.051,0.006,0.099,-0.034,0.049,0.039,0.116,-0.041,-0.06,0.052,-0.051,0.014
384,0.051,0.124,0.074,0.15,0.137,0.144,0.021,-0.078,0.111,0.113,0.126,-0.009,0.11,0.142,0.139,0.157,0.094
385,-0.017,-0.065,-0.078,-0.023,-0.051,0.114,0.039,-0.014,0.121,0.052,-0.092,-0.002,0.147,0.055,-0.021,-0.067,0.006
386,0.126,-0.041,-0.007,-0.043,-0.035,-0.028,0.05,0.036,0.026,0.05,0.076,-0.025,0.152,-0.045,-0.017,0.044,0.02
387,-0.097,0.076,0.004,-0.051,0.095,-0.102,-0.1,-0.005,-0.032,0.001,0.129,0.127,-0.1,-0.044,-0.002,0.141,0.002
388,0.068,0.118,-0.072,0.056,0.022,-0.033,-0.078,-0.014,0.12,-0.001,0.025,-0.039,0.07,-0.018,-0.077,0.116,0.016
389,-0.049,0.028,0.007,0.121,0.095,-0.105,-0.086,-0.047,0.071,-0.101,0.09,0.135,-0.099,-0.029,-0.003,0.124,0.01
390,-0.075,0.097,-0.072,-0.088,0.005,-0.093,-0.057,-0.067,-0.077,-0.046,-0.096,0.025,-0.045,-0.05,-0.007,-0.066,-0.044
391,0.069,0.063,-0.06,-0.056,0.062,0.002,0.018,-0.09,0.038,0.136,0.155,-0.075,-0.001,-0.106,0.124,-0.045,0.015
392,-0.109,0.157,-0.09,0.043,-0.024,-0.026,-0.101,0.14,-0.027,0.11,-0.089,0.062,0.123,0.096,-0.049,-0.014,0.013
393,-0.089,-0.044,0.092,-0.094,-0.063,0.152,-0.019,-0.004,-0.002,-0.087,0.012,-0.075,0.089,-0.066,0.149,0.013,-0.002
394,0.048,-0.098,0.02,-0.036,0.09,0.142,0.016,0.103,-0.104,0.042,-0.093,-0.097,0.15,-0.037,0.019,0.091,0.016
395,0.157,0,0.02,0.082,0.155,-0.089,0.092,0.125,0.018,0.159,0.133,-0.056,-0.046,0.052,-0.061,0.143,0.055
396,0.012,-0.07,0.011,0.088,-0.055,0.064,0.092,0.002,0.066,0.072,0.106,-0.033,0.065,0.079,0.153,0.123,0.048
397,-0.106,-0.053,-0.023,0.083,0.147,0.134,-0.107,0.007,0.129,-0.023,0.056,0.109,-0.014,0.158,-0.026,0.004,0.03
398,0.017,0.027,-0.062,-0.002,0.008,-0.052,0.055,-0.004,-0.019,0.117,-0.078,-0.068,0.041,0.061,-0.102,-0.093,-0.01
399,0.075,0.157,0.049,-0.017,-0.031,0.139,-0.038,-0.005,-0.041,-0.04,0.056,0.049,0.052,-0.047,0.019,-0.101,0.017
400,0.025,0.05,0.055,-0.003,0.128,-0.024,-0.056,-0.008,0.059,0.026,-0.014,0.086,-0.016,0.131,0.123,-0.109,0.028
AVE.,0.013,0.007,0.01,0.014,0.002,0.012,0.012,0.014,0.003,0.013,0.013,0.008,0.012,0.012,0.004,0.004,0.01
